,idx,lat,lon,location_type,types
0,0,40.725364,-73.900637,ROOFTOP,['street_address']
1,1,40.7593922,-73.996966,GEOMETRIC_CENTER,['intersection']
2,20,40.7607296,-74.00205799999999,GEOMETRIC_CENTER,['intersection']
3,36,40.722653,-73.77756409999999,GEOMETRIC_CENTER,['intersection']
4,57,40.8269581,-73.8309439,GEOMETRIC_CENTER,['intersection']
5,74,40.7624844,-73.9629638,GEOMETRIC_CENTER,['intersection']
6,102,40.6828011,-73.80622040000002,GEOMETRIC_CENTER,['intersection']
7,150,40.76286580000001,-73.9894109,GEOMETRIC_CENTER,['intersection']
8,186,40.7716252,-73.8335018,GEOMETRIC_CENTER,['intersection']
9,208,40.778967,-73.7844446,GEOMETRIC_CENTER,['intersection']
10,235,40.5300883,-74.23242239999999,ROOFTOP,['premise']
11,238,40.7911964,-73.8299255,GEOMETRIC_CENTER,['route']
12,263,40.65438109999999,-73.86984319999999,ROOFTOP,['street_address']
13,288,40.749101,-73.992006,GEOMETRIC_CENTER,['intersection']
14,364,40.8433681,-73.83694609999999,GEOMETRIC_CENTER,['intersection']
15,374,40.670862,-73.863168,GEOMETRIC_CENTER,['intersection']
16,424,40.6733177,-73.8011499,GEOMETRIC_CENTER,['intersection']
17,445,40.6330801,-73.9722254,GEOMETRIC_CENTER,['intersection']
18,470,40.8192717,-73.9303614,GEOMETRIC_CENTER,['intersection']
19,476,40.7480973,-73.9564142,ROOFTOP,"['establishment', 'general_contractor', 'point_of_interest']"
20,506,40.873285,-73.87037699999999,GEOMETRIC_CENTER,['intersection']
21,538,40.54693820000001,-74.162324,ROOFTOP,['premise']
22,568,40.625758,-73.93356109999999,GEOMETRIC_CENTER,['intersection']
23,584,40.6672507,-73.8419854,GEOMETRIC_CENTER,['intersection']
24,606,40.7143934,-73.9334555,GEOMETRIC_CENTER,['intersection']
25,611,40.8850354,-73.84314309999999,GEOMETRIC_CENTER,['intersection']
26,615,40.6432996,-73.97417039999999,GEOMETRIC_CENTER,['intersection']
27,651,40.55499560000001,-74.18351229999999,GEOMETRIC_CENTER,['intersection']
28,756,40.7918764,-73.93560579999999,GEOMETRIC_CENTER,['route']
29,810,40.8606096,-73.8287288,GEOMETRIC_CENTER,['intersection']
30,841,40.7680297,-73.9059243,GEOMETRIC_CENTER,['intersection']
31,873,40.7817409,-73.8256707,GEOMETRIC_CENTER,['intersection']
32,885,40.856701,-73.8693195,GEOMETRIC_CENTER,['intersection']
33,893,40.8241375,-73.9548476,GEOMETRIC_CENTER,['intersection']
34,951,40.87609490000001,-73.9244631,ROOFTOP,"['establishment', 'point_of_interest']"
35,959,40.6972552,-73.81399379999999,GEOMETRIC_CENTER,['intersection']
36,999,40.8243276,-73.8990194,ROOFTOP,['premise']
37,1010,40.66709669999999,-73.7867531,GEOMETRIC_CENTER,['intersection']
38,1019,40.7698635,-73.9943402,GEOMETRIC_CENTER,['intersection']
39,1025,40.8332646,-73.8603522,GEOMETRIC_CENTER,['intersection']
40,1048,40.67571,-73.87059959999999,ROOFTOP,['street_address']
41,1055,40.6866859,-73.9793655,GEOMETRIC_CENTER,['intersection']
42,1059,40.770312,-73.9913902,GEOMETRIC_CENTER,['intersection']
43,1072,40.6828011,-73.80622040000002,GEOMETRIC_CENTER,['intersection']
44,1099,40.7337308,-73.87034369999999,GEOMETRIC_CENTER,['intersection']
45,1136,40.86731899999999,-73.8836622,GEOMETRIC_CENTER,['intersection']
46,1165,40.83028669999999,-73.9402132,GEOMETRIC_CENTER,['intersection']
47,1176,40.77063649999999,-73.99423019999999,GEOMETRIC_CENTER,['intersection']
48,1200,40.6667302,-73.8387772,GEOMETRIC_CENTER,['intersection']
49,1208,40.6054764,-74.07668799999999,GEOMETRIC_CENTER,['intersection']
50,1240,40.674343,-73.9706415,GEOMETRIC_CENTER,['intersection']
51,1261,40.6307788,-73.9716439,GEOMETRIC_CENTER,['intersection']
52,1292,40.674343,-73.9706415,GEOMETRIC_CENTER,['intersection']
53,1294,40.6127282,-74.0340401,ROOFTOP,['premise']
54,1337,40.7585378,-73.9771928,GEOMETRIC_CENTER,['intersection']
55,1356,40.6691393,-73.8006176,GEOMETRIC_CENTER,['intersection']
56,1380,40.8558959,-73.8749124,GEOMETRIC_CENTER,['intersection']
57,1419,40.7425953,-73.82543849999999,GEOMETRIC_CENTER,['intersection']
58,1426,40.752204,-73.99939189999999,GEOMETRIC_CENTER,['intersection']
59,1432,40.877335,-73.8662722,GEOMETRIC_CENTER,['intersection']
60,1439,40.73887939999999,-73.79289059999999,GEOMETRIC_CENTER,['intersection']
61,1444,40.674343,-73.9706415,GEOMETRIC_CENTER,['intersection']
62,1481,40.7337502,-73.8643474,GEOMETRIC_CENTER,['intersection']
63,1534,40.758244,-73.7769979,GEOMETRIC_CENTER,['intersection']
64,1542,40.8138009,-73.9313702,GEOMETRIC_CENTER,['intersection']
65,1569,40.7597914,-73.9762808,GEOMETRIC_CENTER,['intersection']
66,1571,40.6935844,-73.9817381,GEOMETRIC_CENTER,['intersection']
67,1579,40.6130653,-73.9630263,GEOMETRIC_CENTER,['route']
68,1605,40.803825,-73.9144975,GEOMETRIC_CENTER,['intersection']
69,1606,40.6752312,-73.9710504,GEOMETRIC_CENTER,['intersection']
70,1608,40.8337766,-73.8617305,GEOMETRIC_CENTER,['intersection']
71,1608,40.8394446,-73.88380959999999,GEOMETRIC_CENTER,['intersection']
72,1630,40.6121517,-74.17555399999999,GEOMETRIC_CENTER,['intersection']
73,1683,40.7412788,-73.9525347,GEOMETRIC_CENTER,['intersection']
74,1745,40.7643218,-73.99871220000001,GEOMETRIC_CENTER,['intersection']
75,1760,40.8433548,-73.8451773,GEOMETRIC_CENTER,['intersection']
76,1781,40.8755913,-73.8940842,GEOMETRIC_CENTER,['intersection']
77,1788,40.72499639999999,-73.89470279999999,GEOMETRIC_CENTER,['intersection']
78,1789,40.8440553,-73.8997188,GEOMETRIC_CENTER,['intersection']
79,1798,40.85445139999999,-73.8963454,ROOFTOP,['premise']
80,1833,40.6744207,-73.8020884,GEOMETRIC_CENTER,['intersection']
81,1839,40.7629678,-73.9739567,GEOMETRIC_CENTER,['intersection']
82,1873,40.7518903,-74.0079981,GEOMETRIC_CENTER,['intersection']
83,1878,40.7508211,-73.9407174,GEOMETRIC_CENTER,['intersection']
84,1884,40.7641748,-73.9847444,GEOMETRIC_CENTER,['route']
85,1906,40.7943199,-73.9498049,ROOFTOP,['premise']
86,1914,40.7674164,-73.9020306,GEOMETRIC_CENTER,['intersection']
87,1925,40.8719846,-73.80960759999999,ROOFTOP,['street_address']
88,1945,40.6203222,-74.0338237,GEOMETRIC_CENTER,['route']
89,2001,40.6543441,-73.86982200000001,ROOFTOP,['street_address']
90,2034,40.6385363,-73.9731096,GEOMETRIC_CENTER,['intersection']
91,2037,40.7564073,-73.9781011,ROOFTOP,['street_address']
92,2041,40.7256215,-73.8958669,GEOMETRIC_CENTER,['intersection']
93,2042,40.7716252,-73.8335018,GEOMETRIC_CENTER,['intersection']
94,2044,40.7232678,-73.9883676,GEOMETRIC_CENTER,['intersection']
95,2054,40.6411512,-74.0343235,GEOMETRIC_CENTER,['intersection']
96,2054,40.5840029,-73.9255804,GEOMETRIC_CENTER,['intersection']
97,2054,40.6643382,-73.845547,GEOMETRIC_CENTER,['intersection']
98,2104,40.7392147,-73.81504029999999,GEOMETRIC_CENTER,['intersection']
99,2119,40.7116005,-74.0024431,GEOMETRIC_CENTER,['intersection']
100,2134,40.8306619,-73.8375317,GEOMETRIC_CENTER,['intersection']
101,2158,40.7392147,-73.81504029999999,GEOMETRIC_CENTER,['intersection']
102,2163,40.7280099,-74.0030247,GEOMETRIC_CENTER,['intersection']
103,2193,40.6849134,-73.97807499999999,GEOMETRIC_CENTER,['intersection']
104,2201,40.5574948,-74.1296089,GEOMETRIC_CENTER,['intersection']
105,2289,40.7660501,-73.9833663,GEOMETRIC_CENTER,['intersection']
106,2309,40.6744207,-73.8020884,GEOMETRIC_CENTER,['intersection']
107,2311,40.7337502,-73.8643474,GEOMETRIC_CENTER,['intersection']
108,2356,40.7864998,-73.8024634,GEOMETRIC_CENTER,['intersection']
109,2357,40.6054764,-74.07668799999999,GEOMETRIC_CENTER,['intersection']
110,2395,40.79935,-73.9474324,GEOMETRIC_CENTER,['intersection']
111,2403,40.7635447,-73.9851925,GEOMETRIC_CENTER,['intersection']
112,2471,40.5292056,-74.23499009999999,ROOFTOP,['premise']
113,2497,40.671076,-73.85112269999999,GEOMETRIC_CENTER,['intersection']
114,2515,40.7498231,-73.9722048,GEOMETRIC_CENTER,['intersection']
115,2515,40.653573,-74.012266,GEOMETRIC_CENTER,['intersection']
116,2570,40.8249522,-73.8365779,GEOMETRIC_CENTER,['intersection']
117,2572,40.7700375,-73.9144079,GEOMETRIC_CENTER,['intersection']
118,2620,40.7619645,-74.0010678,GEOMETRIC_CENTER,['intersection']
119,2704,40.7619645,-74.0010678,GEOMETRIC_CENTER,['intersection']
120,2726,40.5825113,-73.97447129999999,GEOMETRIC_CENTER,['intersection']
121,2736,40.7172075,-73.93470789999999,GEOMETRIC_CENTER,['intersection']
122,2750,40.7121911,-74.0016747,ROOFTOP,"['establishment', 'point_of_interest', 'police']"
123,2751,40.7276063,-73.7136843,ROOFTOP,['street_address']
124,2761,40.7597914,-73.9762808,GEOMETRIC_CENTER,['intersection']
125,2787,40.61425879999999,-73.9688702,GEOMETRIC_CENTER,['route']
126,2820,40.6984759,-73.9904687,GEOMETRIC_CENTER,"['establishment', 'park', 'point_of_interest']"
127,2853,40.8599992,-73.8911269,GEOMETRIC_CENTER,['intersection']
128,2884,40.8415702,-73.86055189999999,ROOFTOP,"['establishment', 'point_of_interest', 'real_estate_agency']"
129,2903,40.8733875,-73.8893872,GEOMETRIC_CENTER,['intersection']
130,2905,40.6448988,-73.9744836,GEOMETRIC_CENTER,['intersection']
131,2927,40.7138471,-73.9927731,GEOMETRIC_CENTER,['intersection']
132,2940,40.7563006,-74.0052879,GEOMETRIC_CENTER,['intersection']
133,2987,40.6054764,-74.07668799999999,GEOMETRIC_CENTER,['intersection']
134,3009,40.600581,-73.991599,GEOMETRIC_CENTER,['intersection']
135,3009,40.7671118,-73.88367099999999,GEOMETRIC_CENTER,['intersection']
136,3026,40.7613917,-73.7620223,GEOMETRIC_CENTER,['intersection']
137,3035,40.6729796,-73.9704084,GEOMETRIC_CENTER,['intersection']
138,3045,40.803825,-73.9144975,GEOMETRIC_CENTER,['intersection']
139,3071,40.86321119999999,-73.9253808,ROOFTOP,['street_address']
140,3081,40.6054764,-74.07668799999999,GEOMETRIC_CENTER,['intersection']
141,3094,40.7619645,-74.0010678,GEOMETRIC_CENTER,['intersection']
142,3097,40.722653,-73.77756409999999,GEOMETRIC_CENTER,['intersection']
143,3106,40.6972552,-73.81399379999999,GEOMETRIC_CENTER,['intersection']
144,3108,40.7254495,-73.9096955,GEOMETRIC_CENTER,['intersection']
145,3109,40.5956878,-74.0002131,GEOMETRIC_CENTER,['intersection']
146,3111,40.8764088,-73.8633904,GEOMETRIC_CENTER,['intersection']
147,3126,40.7139709,-73.9983144,ROOFTOP,['premise']
148,3145,40.5877492,-74.10020879999999,GEOMETRIC_CENTER,['intersection']
149,3149,40.8572806,-73.8368072,GEOMETRIC_CENTER,['intersection']
150,3152,40.7596248,-73.96399629999999,GEOMETRIC_CENTER,['intersection']
151,3160,40.738336,-73.849897,GEOMETRIC_CENTER,['intersection']
152,3169,40.7438275,-73.77591249999999,GEOMETRIC_CENTER,['intersection']
153,3173,40.8415702,-73.86055189999999,ROOFTOP,"['establishment', 'point_of_interest', 'real_estate_agency']"
154,3223,40.63151879999999,-73.9717917,GEOMETRIC_CENTER,['intersection']
155,3224,40.7498836,-73.8627059,GEOMETRIC_CENTER,['route']
156,3231,40.6869641,-73.80825519999999,GEOMETRIC_CENTER,['intersection']
157,3235,40.6918087,-73.8109642,GEOMETRIC_CENTER,['intersection']
158,3277,40.72826269999999,-73.80716749999999,GEOMETRIC_CENTER,['intersection']
159,3284,40.8568474,-73.9282706,GEOMETRIC_CENTER,['intersection']
160,3367,40.7451458,-73.9335455,GEOMETRIC_CENTER,['intersection']
161,3405,40.7143762,-73.9925567,GEOMETRIC_CENTER,['intersection']
162,3433,40.7202314,-74.0007935,ROOFTOP,['premise']
163,3441,40.64092369999999,-73.9735713,GEOMETRIC_CENTER,['intersection']
164,3460,40.6869641,-73.80825519999999,GEOMETRIC_CENTER,['intersection']
165,3544,40.7141856,-73.83087429999999,GEOMETRIC_CENTER,['intersection']
166,3573,40.71876049999999,-73.97512859999999,GEOMETRIC_CENTER,['intersection']
167,3618,40.6407176,-73.7433452,GEOMETRIC_CENTER,['intersection']
168,3637,40.674343,-73.9706415,GEOMETRIC_CENTER,['intersection']
169,3638,40.674343,-73.9706415,GEOMETRIC_CENTER,['intersection']
170,3663,40.7817409,-73.8256707,GEOMETRIC_CENTER,['intersection']
171,3673,40.6556536,-73.87120469999999,GEOMETRIC_CENTER,['intersection']
172,3719,40.5986972,-74.0819884,GEOMETRIC_CENTER,['intersection']
173,3739,40.6569765,-73.8682489,GEOMETRIC_CENTER,['intersection']
174,3753,40.727969,-73.809846,GEOMETRIC_CENTER,['intersection']
175,3787,40.856701,-73.8693195,GEOMETRIC_CENTER,['intersection']
176,3816,40.5956878,-74.0002131,GEOMETRIC_CENTER,['intersection']
177,3819,40.7257912,-73.8314702,GEOMETRIC_CENTER,['intersection']
178,3839,40.6524966,-73.8735827,ROOFTOP,['street_address']
179,3884,40.758244,-73.7769979,GEOMETRIC_CENTER,['intersection']
180,3933,40.8138009,-73.9313702,GEOMETRIC_CENTER,['intersection']
181,3940,40.8138009,-73.9313702,GEOMETRIC_CENTER,['intersection']
182,3971,40.6486528,-73.9607285,GEOMETRIC_CENTER,['intersection']
183,4017,40.72499639999999,-73.89470279999999,GEOMETRIC_CENTER,['intersection']
184,4019,40.7354436,-73.97511399999999,GEOMETRIC_CENTER,['intersection']
185,4040,40.7529921,-73.96987969999999,GEOMETRIC_CENTER,['intersection']
186,4090,40.57204309999999,-74.14418859999999,GEOMETRIC_CENTER,['intersection']
187,4098,40.674343,-73.9706415,GEOMETRIC_CENTER,['intersection']
188,4103,40.6828011,-73.80622040000002,GEOMETRIC_CENTER,['intersection']
189,4148,40.66768320000001,-73.8026404,GEOMETRIC_CENTER,['intersection']
190,4148,40.66776429999999,-73.8003349,GEOMETRIC_CENTER,['intersection']
191,4164,40.5492944,-74.1499714,GEOMETRIC_CENTER,['route']
192,4196,40.5853896,-73.9311848,GEOMETRIC_CENTER,['intersection']
193,4198,40.75475,-73.987892,GEOMETRIC_CENTER,['intersection']
194,4247,40.64092369999999,-73.9735713,GEOMETRIC_CENTER,['intersection']
195,4258,40.8582836,-73.8432938,GEOMETRIC_CENTER,['intersection']
196,4272,40.6941207,-73.9057966,RANGE_INTERPOLATED,['street_address']
197,4274,40.7285439,-73.860764,GEOMETRIC_CENTER,['intersection']
198,4283,40.8633164,-73.89918879999999,GEOMETRIC_CENTER,['route']
199,4294,40.60468840000001,-74.06573829999999,GEOMETRIC_CENTER,['intersection']
200,4342,40.7156479,-73.81627569999999,GEOMETRIC_CENTER,['intersection']
201,4365,40.7596425,-73.76982199999999,ROOFTOP,['street_address']
202,4368,40.8979346,-73.8859514,GEOMETRIC_CENTER,"['establishment', 'park', 'point_of_interest']"
203,4391,40.8238482,-73.89888940000002,GEOMETRIC_CENTER,['intersection']
204,4393,40.7376927,-73.8520473,GEOMETRIC_CENTER,['intersection']
205,4402,40.5956878,-74.0002131,GEOMETRIC_CENTER,['intersection']
206,4430,40.7509217,-73.99682229999999,ROOFTOP,['premise']
207,4441,40.6255853,-73.9333295,GEOMETRIC_CENTER,['intersection']
208,4459,40.6407176,-73.7433452,GEOMETRIC_CENTER,['intersection']
209,4469,40.75790370000001,-73.7782338,GEOMETRIC_CENTER,['intersection']
210,4497,40.7680297,-73.9059243,GEOMETRIC_CENTER,['intersection']
211,4514,40.7924327,-73.8152456,GEOMETRIC_CENTER,['intersection']
212,4547,40.5633924,-74.1472296,GEOMETRIC_CENTER,['intersection']
213,4579,40.660137,-73.983918,GEOMETRIC_CENTER,['route']
214,4584,40.83875,-73.88257879999999,GEOMETRIC_CENTER,['route']
215,4590,40.7217267,-73.9848505,GEOMETRIC_CENTER,['route']
216,4592,40.8581126,-73.8566395,GEOMETRIC_CENTER,['intersection']
217,4604,40.5903929,-74.19293909999999,GEOMETRIC_CENTER,['intersection']
218,4616,40.7698635,-73.9943402,GEOMETRIC_CENTER,['intersection']
219,4628,40.8440553,-73.8997188,GEOMETRIC_CENTER,['intersection']
220,4699,40.6902232,-73.9999339,GEOMETRIC_CENTER,['intersection']
221,4720,40.7623915,-73.9786075,GEOMETRIC_CENTER,['intersection']
222,4828,40.8579178,-73.86820709999999,GEOMETRIC_CENTER,['intersection']
223,4843,40.7655213,-73.9800303,GEOMETRIC_CENTER,['intersection']
224,4848,40.85684029999999,-73.88079929999999,GEOMETRIC_CENTER,['intersection']
225,4889,40.856614,-73.867633,GEOMETRIC_CENTER,['intersection']
226,4918,40.722653,-73.77756409999999,GEOMETRIC_CENTER,['intersection']
227,4945,40.749352,-73.939059,ROOFTOP,['premise']
228,5077,40.63051100000001,-74.18622140000001,GEOMETRIC_CENTER,['intersection']
229,5152,40.7537642,-73.72266739999999,GEOMETRIC_CENTER,['intersection']
230,5218,40.7523991,-74.00758069999999,GEOMETRIC_CENTER,['intersection']
231,5240,40.7607296,-74.00205799999999,GEOMETRIC_CENTER,['intersection']
232,5279,40.76502079999999,-73.9023094,ROOFTOP,['street_address']
233,5285,40.7163444,-73.80309919999999,GEOMETRIC_CENTER,['intersection']
234,5430,40.67465720000001,-73.9702524,GEOMETRIC_CENTER,['intersection']
235,5435,40.738615,-73.850138,ROOFTOP,['street_address']
236,5464,40.7199565,-73.9442461,GEOMETRIC_CENTER,['intersection']
237,5488,40.738336,-73.849897,GEOMETRIC_CENTER,['intersection']
238,5593,40.7781153,-73.80916429999999,GEOMETRIC_CENTER,['route']
239,5599,40.7354553,-73.9183391,GEOMETRIC_CENTER,['intersection']
240,5602,40.76674310000001,-73.99667649999999,GEOMETRIC_CENTER,['intersection']
241,5618,40.8088003,-73.9299892,GEOMETRIC_CENTER,['intersection']
242,5639,40.7199565,-73.9442461,GEOMETRIC_CENTER,['intersection']
243,5643,40.7101997,-74.0011114,GEOMETRIC_CENTER,['intersection']
244,5649,40.8581733,-73.8558389,GEOMETRIC_CENTER,['intersection']
245,5663,40.7549713,-73.9371101,ROOFTOP,['street_address']
246,5671,40.5895206,-74.16551079999999,ROOFTOP,"['establishment', 'gym', 'health', 'point_of_interest']"
247,5683,40.7156479,-73.81627569999999,GEOMETRIC_CENTER,['intersection']
248,5685,40.738502,-73.7936107,ROOFTOP,['premise']
249,5685,40.7344017,-73.8643663,RANGE_INTERPOLATED,['street_address']
250,5687,40.7173058,-73.81948969999999,GEOMETRIC_CENTER,['intersection']
251,5708,40.86567120000001,-73.8234248,GEOMETRIC_CENTER,['intersection']
252,5729,40.6524966,-73.8735827,ROOFTOP,['street_address']
253,5759,40.6683263,-73.8587009,GEOMETRIC_CENTER,['intersection']
254,5764,40.7674164,-73.9020306,GEOMETRIC_CENTER,['intersection']
255,5769,40.6559643,-73.87386,ROOFTOP,"['establishment', 'point_of_interest']"
256,5772,40.7168387,-73.7416855,GEOMETRIC_CENTER,['intersection']
257,5797,40.7255525,-73.8383771,GEOMETRIC_CENTER,['intersection']
258,5810,40.8558174,-73.86992409999999,GEOMETRIC_CENTER,['intersection']
259,5829,40.7502803,-73.99483219999999,GEOMETRIC_CENTER,['intersection']
260,5869,40.7549747,-73.93105709999999,GEOMETRIC_CENTER,['intersection']
261,5882,40.8257263,-73.9271709,GEOMETRIC_CENTER,['intersection']
262,5883,40.8465469,-73.9432765,GEOMETRIC_CENTER,['intersection']
263,5918,40.7415911,-73.9228079,GEOMETRIC_CENTER,['intersection']
264,5922,40.8180989,-73.930495,GEOMETRIC_CENTER,['intersection']
265,5930,40.7817409,-73.8256707,GEOMETRIC_CENTER,['intersection']
266,5932,40.6781376,-73.89743589999999,GEOMETRIC_CENTER,['intersection']
267,5974,40.8827528,-73.8813102,GEOMETRIC_CENTER,['intersection']
268,5982,40.66623010000001,-73.8076382,GEOMETRIC_CENTER,['intersection']
269,5992,40.6361491,-73.9726597,GEOMETRIC_CENTER,['intersection']
270,6004,40.66623010000001,-73.8076382,GEOMETRIC_CENTER,['intersection']
271,6018,40.52972159999999,-74.2259188,GEOMETRIC_CENTER,['intersection']
272,6036,40.8203639,-73.8483421,GEOMETRIC_CENTER,['intersection']
273,6082,40.8332646,-73.8603522,GEOMETRIC_CENTER,['intersection']
274,6095,40.8538593,-73.9159184,GEOMETRIC_CENTER,['intersection']
275,6099,40.71876049999999,-73.97512859999999,GEOMETRIC_CENTER,['intersection']
276,6110,40.625758,-73.93356109999999,GEOMETRIC_CENTER,['intersection']
277,6146,40.7640222,-73.7884681,GEOMETRIC_CENTER,['intersection']
278,6158,40.6519848,-73.87471819999999,ROOFTOP,['street_address']
279,6171,40.8843325,-73.8438604,ROOFTOP,['street_address']
280,6243,40.62656,-74.1667738,GEOMETRIC_CENTER,['intersection']
281,6330,40.7425953,-73.82543849999999,GEOMETRIC_CENTER,['intersection']
282,6344,40.7816071,-73.8276994,GEOMETRIC_CENTER,['intersection']
283,6356,40.8245004,-73.8251781,GEOMETRIC_CENTER,['intersection']
284,6412,40.6320807,-74.1551988,GEOMETRIC_CENTER,['intersection']
285,6442,40.71864799999999,-73.79552340000001,GEOMETRIC_CENTER,['route']
286,6527,40.6519848,-73.87471819999999,ROOFTOP,['street_address']
287,6549,40.6691393,-73.8006176,GEOMETRIC_CENTER,['intersection']
288,6567,40.875691,-73.902897,ROOFTOP,['street_address']
289,6584,40.8579178,-73.86820709999999,GEOMETRIC_CENTER,['intersection']
290,6628,40.6005671,-73.76209759999999,GEOMETRIC_CENTER,['intersection']
291,6634,40.6435513,-73.91623299999999,ROOFTOP,['street_address']
292,6650,40.6828011,-73.80622040000002,GEOMETRIC_CENTER,['intersection']
293,6662,40.719883,-73.9352103,ROOFTOP,['street_address']
294,6676,40.66989220000001,-73.9188035,GEOMETRIC_CENTER,['intersection']
295,6691,40.8138009,-73.9313702,GEOMETRIC_CENTER,['intersection']
296,6707,40.7262251,-73.8387267,GEOMETRIC_CENTER,['intersection']
297,6708,40.8829023,-73.8460721,GEOMETRIC_CENTER,['intersection']
298,6709,40.5885811,-74.1441426,GEOMETRIC_CENTER,['intersection']
299,6724,40.7394683,-73.7913162,ROOFTOP,['street_address']
300,6724,40.747949,-73.76077149999999,ROOFTOP,['street_address']
301,6783,40.7654977,-73.9975992,GEOMETRIC_CENTER,['intersection']
302,6809,40.7614471,-73.9840983,GEOMETRIC_CENTER,['intersection']
303,6824,40.82855199999999,-73.9422999,GEOMETRIC_CENTER,['route']
304,6833,40.671076,-73.85112269999999,GEOMETRIC_CENTER,['intersection']
305,6839,40.702432,-73.8168484,GEOMETRIC_CENTER,['intersection']
306,6842,40.7694431,-73.99500479999999,GEOMETRIC_CENTER,['intersection']
307,6842,40.6335516,-73.9972225,GEOMETRIC_CENTER,['intersection']
308,6849,40.865589,-73.8988719,GEOMETRIC_CENTER,['route']
309,6863,40.7115949,-73.8581411,GEOMETRIC_CENTER,['intersection']
310,6878,40.6672507,-73.8419854,GEOMETRIC_CENTER,['intersection']
311,6879,40.8832065,-73.8248756,GEOMETRIC_CENTER,['intersection']
312,6885,40.8320579,-73.8573705,GEOMETRIC_CENTER,['intersection']
313,6927,40.8679749,-73.8838688,ROOFTOP,['premise']
314,6944,40.7518903,-74.0079981,GEOMETRIC_CENTER,['intersection']
315,6960,40.7175433,-73.7980765,GEOMETRIC_CENTER,['intersection']
316,6964,40.7619645,-74.0010678,GEOMETRIC_CENTER,['intersection']
317,6965,40.8898698,-73.81952009999999,RANGE_INTERPOLATED,['street_address']
318,7025,40.8359637,-73.8713295,GEOMETRIC_CENTER,['intersection']
319,7027,40.6866859,-73.9793655,GEOMETRIC_CENTER,['intersection']
320,7034,40.71876049999999,-73.97512859999999,GEOMETRIC_CENTER,['intersection']
321,7065,40.52972159999999,-74.2259188,GEOMETRIC_CENTER,['intersection']
322,7088,40.7817409,-73.8256707,GEOMETRIC_CENTER,['intersection']
323,7089,40.588739,-74.10208639999999,GEOMETRIC_CENTER,['intersection']
324,7102,40.85187699999999,-73.9027078,GEOMETRIC_CENTER,['intersection']
325,7105,40.6744207,-73.8020884,GEOMETRIC_CENTER,['intersection']
326,7133,40.8784532,-73.83400759999999,GEOMETRIC_CENTER,['intersection']
327,7190,40.5151673,-74.2454211,ROOFTOP,['premise']
328,7203,40.8300168,-73.8507987,ROOFTOP,"['establishment', 'food', 'point_of_interest', 'restaurant']"
329,7204,40.7914941,-73.9790617,ROOFTOP,['street_address']
330,7240,40.6432996,-73.97417039999999,GEOMETRIC_CENTER,['intersection']
331,7244,40.7529425,-73.82949789999999,GEOMETRIC_CENTER,['route']
332,7244,40.7515531,-73.8271783,GEOMETRIC_CENTER,['route']
333,7279,40.6407176,-73.7433452,GEOMETRIC_CENTER,['intersection']
334,7307,40.561859,-73.9170644,ROOFTOP,['street_address']
335,7307,40.5618444,-73.9084807,ROOFTOP,['street_address']
336,7308,40.8653973,-73.8704159,GEOMETRIC_CENTER,['intersection']
337,7311,40.6407176,-73.7433452,GEOMETRIC_CENTER,['intersection']
338,7314,40.8581126,-73.8566395,GEOMETRIC_CENTER,['intersection']
339,7336,40.7645933,-73.9736422,GEOMETRIC_CENTER,['intersection']
340,7339,40.7237794,-73.9375967,GEOMETRIC_CENTER,['intersection']
341,7352,40.7354436,-73.97511399999999,GEOMETRIC_CENTER,['intersection']
342,7417,40.8192717,-73.9303614,GEOMETRIC_CENTER,['intersection']
343,7423,40.7643218,-73.99871220000001,GEOMETRIC_CENTER,['intersection']
344,7457,40.7715333,-73.99421269999999,GEOMETRIC_CENTER,['intersection']
345,7498,40.76921230000001,-73.9847724,GEOMETRIC_CENTER,['intersection']
346,7555,40.7199565,-73.9442461,GEOMETRIC_CENTER,['intersection']
347,7595,40.7491345,-73.9745052,GEOMETRIC_CENTER,['intersection']
348,7632,40.7359579,-73.85883729999999,GEOMETRIC_CENTER,['intersection']
349,7738,40.8138009,-73.9313702,GEOMETRIC_CENTER,['intersection']
350,7766,40.674343,-73.9706415,GEOMETRIC_CENTER,['intersection']
351,7807,40.68041119999999,-73.8762977,GEOMETRIC_CENTER,['intersection']
352,7811,40.6530356,-73.95022519999999,RANGE_INTERPOLATED,['street_address']
353,7828,40.8030699,-73.9403078,GEOMETRIC_CENTER,['intersection']
354,7830,40.7226007,-73.9371061,GEOMETRIC_CENTER,['intersection']
355,7893,40.72558410000001,-73.7591119,GEOMETRIC_CENTER,['intersection']
356,7901,40.722653,-73.77756409999999,GEOMETRIC_CENTER,['intersection']
357,7905,40.6869641,-73.80825519999999,GEOMETRIC_CENTER,['intersection']
358,7911,40.83565189999999,-73.8699929,GEOMETRIC_CENTER,['intersection']
359,7924,40.7499057,-73.9377885,GEOMETRIC_CENTER,['intersection']
360,7949,40.7114523,-73.91985900000002,GEOMETRIC_CENTER,['intersection']
361,7970,40.6432996,-73.97417039999999,GEOMETRIC_CENTER,['intersection']
362,7989,40.6361491,-73.9726597,GEOMETRIC_CENTER,['intersection']
363,8000,40.7817409,-73.8256707,GEOMETRIC_CENTER,['intersection']
364,8007,40.7263683,-73.90519069999999,GEOMETRIC_CENTER,['intersection']
365,8019,40.8712597,-73.8822378,GEOMETRIC_CENTER,['intersection']
